headline,link,date,snippet,keyword
"FBI looking into New Orleans attack suspect's visits to Egypt, Canada",https://www.reuters.com/world/us/fbi-looking-into-new-orleans-attack-suspects-visits-egypt-canada-2025-01-05/,,,Extremist group
New Orleans attack puts spotlight on Islamic State comeback bid,https://www.reuters.com/world/middle-east/new-orleans-attack-puts-spotlight-islamic-state-comeback-bid-2025-01-03/,,,Extremist group
US agencies worry New Orleans truck attack may inspire copycats,https://www.reuters.com/world/us/us-law-enforcement-worried-about-copycat-vehicle-ramming-attacks-intelligence-2025-01-03/,,,Extremist group
Investigators seek clues to New Orleans attacker's path to radicalization,https://www.reuters.com/world/us/investigators-seek-clues-new-orleans-attackers-path-radicalization-2025-01-03/,,,Extremist group
Germany accuses Elon Musk of trying to influence its election,https://www.reuters.com/world/europe/berlin-says-elon-musk-trying-exert-influence-over-german-election-2024-12-30/,,,Extremist group
Elon Musk backs AfD party in German newspaper opinion piece,https://www.reuters.com/world/europe/elon-musk-backs-afd-party-german-newspaper-opinion-piece-2024-12-28/,,,Extremist group
Russia's clampdown on Tajik migrants raises economic and security risks,https://www.reuters.com/world/europe/russias-clampdown-tajik-migrants-raises-economic-security-risks-2024-12-17/,,,Extremist group
"In first contacts, US officials urge Syrian rebels to support inclusive government",https://www.reuters.com/world/middle-east/first-contacts-us-officials-urge-syrian-rebels-support-inclusive-government-2024-12-10/,,,Extremist group
Latino security expert Nate Snyder joins race to be Democratic party chair,https://www.reuters.com/world/us/latino-security-expert-nate-snyder-joins-race-be-democratic-party-chair-2024-12-10/,,,Extremist group
"Exclusive: Qatar opens contacts with Syria's HTS group, source says",https://www.reuters.com/world/middle-east/qatar-opens-contacts-with-syrias-hts-group-source-says-2024-12-09/,,,Extremist group
Assad's exit shatters Iran's influence but risks Islamists' rise in Syria ,https://www.reuters.com/world/middle-east/assads-exit-shatters-irans-influence-risks-islamists-rise-syria-2024-12-09/,,,Extremist group
Iraq considers Syria intervention as rebels advance,https://www.reuters.com/world/middle-east/war-weary-iraq-weighs-syria-intervention-rebels-advance-2024-12-06/,,,Extremist group
Russia's Yulia Navalnaya asks supporters to design 'people's gravestone' for late husband,https://www.reuters.com/world/europe/russias-yulia-navalnaya-asks-supporters-design-peoples-gravestone-late-husband-2024-12-05/,,,Extremist group
Italy's tax system under scrutiny as study shows it favours rich,https://www.reuters.com/world/europe/how-italys-tax-system-got-rigged-rich-2024-12-02/,,,Extremist group
"G7 renews support for Ukraine, condemns Russian 'escalation'",https://www.reuters.com/business/finance/g7-renews-support-ukraine-condemns-russian-escalation-2024-11-26/,,,Extremist group
"Stocks climb with bonds, dollar dips as markets cheer US Treasury pick",https://www.reuters.com/markets/global-markets-wrapup-1-2024-11-25/,,,Extremist group
At least seven Russian mercenaries killed in Mali attack,https://www.reuters.com/world/least-seven-russian-mercenaries-killed-mali-attack-2024-11-22/,,,Extremist group
"Fact Check: Christian Identity movement, not Christianity, is in ADL’s extremism glossary ",https://www.reuters.com/fact-check/christian-identity-movement-not-christianity-is-adls-extremism-glossary-2024-11-22/,,,Extremist group
Calls for minister's firing could tip Israel into constitutional crisis,https://www.reuters.com/world/middle-east/calls-ministers-firing-could-tip-israel-into-constitutional-crisis-2024-11-22/,,,Extremist group
US hits Israeli settler group with sanctions over West Bank violence,https://www.reuters.com/world/middle-east/us-hits-israeli-settler-group-with-sanctions-over-west-bank-violence-2024-11-18/,,,Extremist group
Germany's far-right AfD party to eject members for suspected links to militant group,https://www.reuters.com/world/europe/germanys-far-right-afd-party-eject-members-linked-militant-group-2024-11-06/,,,Extremist group
Fact Check: Georgia authorities did not warn Black women of attacks ahead of Election Day,https://www.reuters.com/fact-check/georgia-authorities-did-not-warn-black-women-attacks-ahead-election-day-2024-11-05/,,,Extremist group
Germany arrests suspected members of neo-Nazi group plotting revolt,https://www.reuters.com/world/europe/germany-arrests-eight-suspected-members-right-wing-group-plotting-revolt-2024-11-05/,,,Extremist group
Battles over abortion access fuel US state supreme court races,https://www.reuters.com/legal/battles-over-abortion-access-fuel-us-state-supreme-court-races-2024-11-01/,,,Extremist group
"In Ghana, Sahel jihadis find refuge and supplies, sources say",https://www.reuters.com/world/africa/ghana-sahel-jihadis-find-refuge-supplies-sources-say-2024-10-24/,,,Extremist group
"Musk’s X likely to lose records appeal in Media Matters case, court says",https://www.reuters.com/legal/government/musks-x-likely-lose-records-appeal-media-matters-case-court-says-2024-10-21/,,,Extremist group
"Harris or Trump, next president will have less impact on shape of US judiciary",https://www.reuters.com/world/us/harris-or-trump-next-president-will-have-less-impact-shape-us-judiciary-2024-10-17/,,,Extremist group
"Online hate against South Asian Americans rises steadily, report says",https://www.reuters.com/world/us/online-hate-against-south-asian-americans-rises-steadily-report-says-2024-10-09/,,,Extremist group
US on Israeli bombing in Lebanon: Military pressure can enable diplomacy but has risk,https://www.reuters.com/world/middle-east/us-israeli-bombing-lebanon-military-pressure-can-enable-diplomacy-has-risk-2024-10-06/,,,Extremist group
"Behind closed doors, Russia tries four journalists for links to Navalny team",https://www.reuters.com/world/europe/behind-closed-doors-russia-tries-four-journalists-links-navalny-team-2024-10-02/,,,Extremist group
West Africa becomes global terrorism hotspot as Western forces leave,https://www.reuters.com/world/africa/west-africa-becomes-global-terrorism-hotspot-western-forces-leave-2024-09-24/,,,Extremist group
"Russian judge bars observers from 'extremism' trial of Navalny's lawyers, says Mediazona",https://www.reuters.com/world/europe/russian-judge-bars-observers-extremism-trial-navalnys-lawyers-says-mediazona-2024-09-12/,,,Extremist group
German police kill suspected Islamist gunman in shootout near Israeli consulate,https://www.reuters.com/world/europe/large-police-operation-underway-near-munichs-nazi-documentation-centre-2024-09-05/,,,Extremist group
"Fact Check: WEF ‘shock events’ article penned by a global risk professor, not WEF’s founder",https://www.reuters.com/fact-check/wef-shock-events-article-penned-by-global-risk-professor-not-wefs-founder-2024-09-05/,,,Extremist group
Lukashenko pardons third batch of jailed opponents in Belarus,https://www.reuters.com/world/europe/belaruss-lukashenko-pardons-30-more-people-convicted-over-protests-2024-09-04/,,,Extremist group
White supremacism finds fertile ground in Venice film 'The Order',https://www.reuters.com/world/white-supremacism-finds-fertile-ground-venice-film-the-order-2024-08-31/,,,Extremist group
Media Matters must face X’s lawsuit over report about ads next to extremist posts,https://www.reuters.com/legal/transactional/media-matters-must-face-xs-lawsuit-over-report-about-ads-next-extremist-posts-2024-08-30/,,,Extremist group
Musk appeal calls defamation lawsuit over extremist street brawl 'baseless',https://www.reuters.com/legal/litigation/musk-appeal-calls-defamation-lawsuit-over-extremist-street-brawl-baseless-2024-08-28/,,,Extremist group
"US places sanctions on Israeli nonprofit, settler official over West Bank violence",https://www.reuters.com/world/us-places-sanctions-israeli-nonprofit-settler-official-over-west-bank-violence-2024-08-28/,,,Extremist group
FBI probing drive-by attack on Sikh separatist in California,https://www.reuters.com/world/us/fbi-probing-drive-by-attack-sikh-separatist-california-2024-08-23/,,,Extremist group
Exclusive: Airlines fly over Afghanistan as Middle East becomes the greater risk,https://www.reuters.com/business/aerospace-defense/airlines-fly-over-afghanistan-middle-east-becomes-greater-risk-2024-08-23/,,,Extremist group
Lukashenko frees Belarus union leader and TV journalist in new prisoner release,https://www.reuters.com/world/europe/belarus-frees-union-leader-tv-journalist-new-prisoner-release-2024-08-21/,,,Extremist group
Israel's Ben-Gvir: far-right kingmaker who wants Hamas eliminated,https://www.reuters.com/world/middle-east/israels-ben-gvir-far-right-kingmaker-who-wants-hamas-eliminated-2024-08-15/,,,Extremist group
"Insight: Some US Sikhs fear Modi government is threatening, surveilling and doxxing them",https://www.reuters.com/world/some-us-sikhs-fear-modi-government-is-threatening-surveilling-doxxing-them-2024-08-12/,,,Extremist group
Musk embraces Trump and scorns subsidies. But Tesla still lobbies for US benefits,https://www.reuters.com/world/us/musk-embraces-trump-scorns-subsidies-tesla-still-lobbies-us-benefits-2024-08-12/,,,Extremist group
"Anti-terror tech group worried Musk's X membership threatens its credibility, The Sunday Times reports",https://www.reuters.com/technology/anti-terror-tech-group-worried-musks-x-membership-threatens-its-credibility-2024-08-12/,,,Extremist group
Navalny's wife says he should have been part of historic prisoner swap,https://www.reuters.com/world/europe/navalnys-wife-says-he-should-have-been-part-historic-prisoner-swap-2024-08-08/,,,Extremist group
Moscow court upholds arrest of Yulia Navalnaya in absentia,https://www.reuters.com/world/moscow-court-upholds-arrest-yulia-navalnaya-absentia-2024-08-07/,,,Extremist group
Hamas names Oct 7 mastermind Sinwar as leader after Haniyeh assassination,https://www.reuters.com/world/middle-east/hamas-names-gaza-leader-yahya-sinwar-chief-following-haniyeh-killing-statement-2024-08-06/,,,Extremist group
Reactions to Kamala Harris' pick of Tim Walz for vice president,https://www.reuters.com/world/us/reactions-kamala-harris-pick-tim-walz-vice-president-2024-08-06/,,,Extremist group
Republicans call Harris a failed border czar. The facts tell a different story.,https://www.reuters.com/world/us/republicans-call-harris-failed-border-czar-truth-is-more-complicated-2024-07-30/,,,Extremist group
Far-right politician Bjoern Hoecke woos German youth in Thuringia,https://www.reuters.com/world/europe/far-right-politician-bjoern-hoecke-woos-german-youth-thuringia-2024-07-26/,,,Extremist group
Germany bans Muslim association for pursuing radical Islam,https://www.reuters.com/world/europe/germany-bans-muslim-association-pursuing-radical-islamism-2024-07-24/,,,Extremist group
Radical UK Islamist preacher Choudary convicted of terrorism offences,https://www.reuters.com/world/uk/radical-uk-islamist-preacher-anjem-choudary-convicted-terrorism-offences-pa-2024-07-23/,,,Extremist group
France races to head off ISIS-K threat to Paris Olympics,https://www.reuters.com/world/europe/france-races-head-off-isis-k-threat-paris-olympics-2024-07-19/,,,Extremist group
"Drones target Iraq's Ain al-Asad airbase, no casualties, say military sources",https://www.reuters.com/world/middle-east/drones-target-iraqs-ain-al-asad-airbase-no-casualties-say-military-sources-2024-07-16/,,,Extremist group
Germany bans right-wing Compact magazine and searches properties,https://www.reuters.com/world/europe/germany-bans-right-wing-compact-magazine-searches-properties-four-states-2024-07-16/,,,Extremist group
"Explainer: How gun laws in Pennsylvania, where Trump was shot, compare with other US states",https://www.reuters.com/world/us/how-gun-laws-pennsylvania-where-trump-was-shot-compare-with-other-us-states-2024-07-15/,,,Extremist group
"Republicans, in wake of Trump shooting, seek to pin political violence trend on Democrats",https://www.reuters.com/world/us/republicans-wake-trump-shooting-seek-pin-political-violence-trend-democrats-2024-07-14/,,,Extremist group
US imposes sanctions on far-right Israeli group over West Bank violence,https://www.reuters.com/world/middle-east/us-imposes-sanctions-far-right-israeli-group-individuals-over-west-bank-violence-2024-07-11/,,,Extremist group
